date,time,booking_status,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,booking_value,ride_distance,driver_ratings,customer_rating,payment_method,price_per_km,day,month,period,hour,iscompleted
2024-05-03,1900-01-01 21:53:28,Completed,Auto,Tagore Garden,Narsinghpur,7.1,18.0,418.0,23.31,4.2,4.6,UPI,17.932217932217934,Friday,5,Night,21,1
2024-04-10,1900-01-01 19:13:34,Completed,Premier Sedan,Samaypur Badli,IGNOU Road,11.0,40.0,363.0,31.36,4.2,4.3,UPI,11.575255102040817,Wednesday,4,Evening,19,1
2024-02-06,1900-01-01 09:18:36,Completed,Go Mini,AIIMS,Chandni Chowk,12.8,15.3,279.0,16.68,4.1,4.9,Cash,16.72661870503597,Tuesday,2,Morning,9,1
2024-04-22,1900-01-01 17:13:32,Completed,Go Mini,Hero Honda Chowk,AIIMS,5.1,39.9,332.0,49.06,4.4,4.6,Cash,6.7672238075825515,Monday,4,Evening,17,1
2024-09-25,1900-01-01 18:58:35,Completed,Auto,Delhi Gate,Gurgaon Sector 29,4.7,37.9,448.0,28.34,4.3,4.9,UPI,15.808045165843332,Wednesday,9,Evening,18,1
2024-06-04,1900-01-01 15:49:09,Completed,Go Sedan,Badarpur,Ambience Mall,12.9,29.7,64.0,38.65,3.5,5.0,UPI,1.6558861578266495,Tuesday,6,Afternoon,15,1
2024-12-10,1900-01-01 14:20:31,Completed,Go Sedan,Mandi House,Rohini,4.2,18.9,682.0,3.05,4.7,4.3,UPI,223.6065573770492,Tuesday,12,Afternoon,14,1
2024-07-13,1900-01-01 02:49:21,Completed,Go Mini,Mandi House,India Gate,5.2,37.8,488.0,41.81,4.2,4.1,UPI,11.671848839990432,Saturday,7,Night,2,1
2024-10-16,1900-01-01 21:30:28,Completed,Go Sedan,Barakhamba Road,Ghaziabad,3.9,40.6,953.0,31.28,4.9,4.7,Cash,30.466751918158568,Wednesday,10,Night,21,1
2024-05-05,1900-01-01 19:10:02,Completed,Go Sedan,Jor Bagh,Azadpur,9.9,15.6,965.0,34.5,4.1,4.2,UPI,27.971014492753625,Sunday,5,Evening,19,1
2024-02-18,1900-01-01 16:24:39,Completed,Go Sedan,Khan Market,Green Park,10.0,40.6,405.0,13.1,3.6,4.6,Credit Card,30.916030534351147,Sunday,2,Afternoon,16,1
2024-08-29,1900-01-01 17:11:13,Completed,Go Sedan,Udyog Vihar Phase 4,Kalkaji,5.0,23.7,423.0,9.93,4.4,4.9,UPI,42.59818731117825,Thursday,8,Evening,17,1
2024-05-25,1900-01-01 08:42:50,Completed,Auto,Akshardham,Bahadurgarh,11.1,31.9,264.0,31.93,3.7,4.2,UPI,8.268086439085499,Saturday,5,Morning,8,1
2024-02-01,1900-01-01 09:13:13,Completed,Go Mini,Shivaji Park,Hauz Khas,11.2,31.3,249.0,34.73,4.2,4.9,UPI,7.16959401094155,Thursday,2,Morning,9,1
2024-03-10,1900-01-01 21:06:20,Completed,Auto,Jasola,Delhi Gate,13.5,32.9,628.0,31.51,4.9,4.9,Cash,19.93018089495398,Sunday,3,Night,21,1
2024-07-11,1900-01-01 20:20:54,Completed,Bike,Udyog Bhawan,Mundka,7.7,15.9,190.0,10.27,4.7,4.8,UPI,18.500486854917234,Thursday,7,Evening,20,1
2024-04-04,1900-01-01 08:50:10,Completed,Premier Sedan,Rajiv Chowk,Okhla,5.2,23.1,264.0,46.07,4.3,3.1,Uber Wallet,5.730410245278923,Thursday,4,Morning,8,1
2024-12-20,1900-01-01 10:45:14,Completed,Bike,Panipat,New Colony,10.0,37.3,147.0,45.51,4.3,4.5,UPI,3.2300593276203036,Friday,12,Morning,10,1
2024-09-25,1900-01-01 15:55:15,Completed,Auto,Vidhan Sabha,Kaushambi,4.4,28.1,953.0,34.9,4.4,4.8,UPI,27.30659025787966,Wednesday,9,Afternoon,15,1
2024-10-17,1900-01-01 17:46:59,Completed,Go Mini,AIIMS,Ashok Park Main,14.9,20.9,654.0,30.87,4.3,4.9,Cash,21.185617103984452,Thursday,10,Evening,17,1
2024-06-01,1900-01-01 08:04:36,Completed,Go Sedan,Panchsheel Park,Sarai Kale Khan,8.4,19.7,427.0,37.07,4.1,4.9,Cash,11.51874831400054,Saturday,6,Morning,8,1
2024-07-04,1900-01-01 08:02:57,Completed,Auto,Keshav Puram,Mayur Vihar,5.8,25.5,610.0,35.38,4.4,4.3,Uber Wallet,17.241379310344826,Thursday,7,Morning,8,1
2024-04-23,1900-01-01 11:09:18,Completed,Bike,Pragati Maidan,Raj Nagar Extension,7.1,42.5,648.0,19.61,4.2,5.0,UPI,33.04436511983682,Tuesday,4,Morning,11,1
2024-02-11,1900-01-01 18:46:31,Completed,Bike,Punjabi Bagh,Green Park,8.8,40.4,792.0,23.82,3.2,4.3,Cash,33.249370277078086,Sunday,2,Evening,18,1
2024-04-28,1900-01-01 14:03:27,Completed,Go Mini,Keshav Puram,Tughlakabad,13.6,29.8,676.0,39.98,3.6,4.7,UPI,16.90845422711356,Sunday,4,Afternoon,14,1
2024-03-22,1900-01-01 21:49:01,Completed,Bike,Raj Nagar Extension,Moolchand,5.1,22.4,389.0,27.16,3.6,3.9,Uber Wallet,14.322533136966127,Friday,3,Night,21,1
2024-04-28,1900-01-01 07:28:54,Completed,Premier Sedan,Jhilmil,Malviya Nagar,11.4,42.6,74.0,48.45,4.1,3.9,Uber Wallet,1.5273477812177503,Sunday,4,Morning,7,1
2024-05-07,1900-01-01 20:05:26,Completed,Auto,Noida Sector 18,Malviya Nagar,9.4,41.6,465.0,25.05,4.4,4.9,Credit Card,18.562874251497007,Tuesday,5,Evening,20,1
2024-08-27,1900-01-01 09:40:17,Completed,Auto,Khan Market,New Delhi Railway Station,5.3,43.6,932.0,40.21,4.1,4.1,UPI,23.178313852275554,Tuesday,8,Morning,9,1
2024-04-03,1900-01-01 19:47:28,Completed,Premier Sedan,ITO,Noida Film City,10.8,33.7,191.0,44.48,3.8,4.9,Cash,4.294064748201439,Wednesday,4,Evening,19,1
2024-04-21,1900-01-01 12:27:17,Completed,Bike,India Gate,Shastri Nagar,5.2,34.9,770.0,6.82,4.3,4.8,UPI,112.9032258064516,Sunday,4,Afternoon,12,1
2024-09-15,1900-01-01 19:41:11,Completed,Go Mini,Indraprastha,IGI Airport,14.3,23.4,514.0,16.21,4.3,3.8,UPI,31.708821714990744,Sunday,9,Evening,19,1
2024-09-18,1900-01-01 18:07:44,Completed,Go Sedan,Botanical Garden,Mansarovar Park,11.7,17.3,349.0,12.9,4.2,5.0,UPI,27.05426356589147,Wednesday,9,Evening,18,1
2024-10-07,1900-01-01 16:22:15,Completed,eBike,Janakpuri,Golf Course Road,9.2,41.2,267.0,12.22,4.3,4.1,Cash,21.849427168576103,Monday,10,Afternoon,16,1
2024-06-27,1900-01-01 17:13:13,Completed,Go Mini,Samaypur Badli,Ghitorni,4.4,37.0,325.0,3.95,3.8,4.8,UPI,82.27848101265822,Thursday,6,Evening,17,1
2024-03-16,1900-01-01 19:36:59,Completed,Go Sedan,Laxmi Nagar,Pragati Maidan,4.3,15.6,156.0,42.87,3.9,4.2,Cash,3.6389083275017495,Saturday,3,Evening,19,1
2024-06-16,1900-01-01 21:03:43,Completed,Bike,Lok Kalyan Marg,IGNOU Road,5.2,27.3,689.0,39.84,4.3,4.9,UPI,17.294176706827308,Sunday,6,Night,21,1
2024-04-13,1900-01-01 11:19:15,Completed,Auto,Munirka,Pulbangash,13.6,40.4,491.0,4.19,3.8,3.9,Credit Card,117.18377088305488,Saturday,4,Morning,11,1
2024-08-09,1900-01-01 03:34:51,Completed,Go Sedan,Noida Sector 18,Tilak Nagar,10.1,32.5,304.0,6.18,4.2,4.3,Credit Card,49.19093851132686,Friday,8,Night,3,1
2024-07-11,1900-01-01 20:29:02,Completed,Auto,Pitampura,Paschim Vihar,14.8,44.4,697.0,4.56,4.5,4.6,UPI,152.85087719298247,Thursday,7,Evening,20,1
2024-07-25,1900-01-01 19:28:35,Completed,Auto,Udyog Bhawan,Janakpuri,3.8,20.1,679.0,47.56,4.2,4.9,UPI,14.276703111858705,Thursday,7,Evening,19,1
2024-06-16,1900-01-01 10:12:54,Completed,Go Mini,Anand Vihar,Gurgaon Sector 56,10.0,18.5,683.0,32.15,4.6,4.0,UPI,21.24416796267496,Sunday,6,Morning,10,1
2024-07-08,1900-01-01 21:04:51,Completed,Go Sedan,Vatika Chowk,Paharganj,7.8,36.4,91.0,23.5,4.0,4.3,UPI,3.872340425531915,Monday,7,Night,21,1
2024-02-28,1900-01-01 16:43:09,Completed,Go Sedan,Govindpuri,Kalkaji,8.5,35.7,769.0,18.14,4.4,4.1,Cash,42.39250275633958,Wednesday,2,Afternoon,16,1
2024-12-27,1900-01-01 01:14:14,Completed,Bike,Welcome,DLF Phase 3,2.3,16.4,323.0,31.1,3.6,4.6,Uber Wallet,10.385852090032154,Friday,12,Night,1,1
2024-05-13,1900-01-01 18:47:50,Completed,Auto,Noida Extension,Old Gurgaon,12.9,26.0,134.0,13.99,4.8,4.1,Cash,9.578270192994996,Monday,5,Evening,18,1
2024-05-09,1900-01-01 17:14:18,Completed,Go Mini,Kanhaiya Nagar,Satguru Ram Singh Marg,12.1,33.6,940.0,5.04,4.6,4.6,Credit Card,186.5079365079365,Thursday,5,Evening,17,1
2024-04-04,1900-01-01 14:02:47,Completed,Auto,Anand Vihar,Chirag Delhi,9.6,26.2,266.0,36.18,4.1,4.2,Uber Wallet,7.3521282476506356,Thursday,4,Afternoon,14,1
2024-11-19,1900-01-01 20:15:39,Completed,Auto,Mehrauli,Karol Bagh,8.1,26.4,484.0,13.21,4.5,4.3,Uber Wallet,36.638909916729745,Tuesday,11,Evening,20,1
2024-06-04,1900-01-01 20:15:11,Completed,Go Sedan,Indirapuram,Noida Sector 62,5.6,19.2,250.0,6.06,4.3,4.7,Cash,41.254125412541256,Tuesday,6,Evening,20,1
2024-06-30,1900-01-01 11:57:59,Completed,Go Mini,Basai Dhankot,Shivaji Park,2.6,21.0,224.0,48.08,5.0,4.6,Cash,4.658901830282862,Sunday,6,Morning,11,1
2024-04-10,1900-01-01 11:34:22,Completed,Premier Sedan,Vatika Chowk,Saidulajab,12.8,36.8,669.0,39.51,3.6,4.2,Cash,16.932422171602127,Wednesday,4,Morning,11,1
2024-08-05,1900-01-01 15:40:40,Completed,Go Mini,GTB Nagar,Kalkaji,5.2,31.7,207.0,7.83,4.4,3.9,Uber Wallet,26.436781609195403,Monday,8,Afternoon,15,1
2024-08-16,1900-01-01 12:45:03,Completed,Go Sedan,Rajiv Nagar,Meerut,13.2,35.8,227.0,12.34,4.1,3.1,Cash,18.395461912479742,Friday,8,Afternoon,12,1
2024-03-21,1900-01-01 01:29:50,Completed,Premier Sedan,Panchsheel Park,Yamuna Bank,2.3,33.8,771.0,36.7,3.5,4.6,UPI,21.00817438692098,Thursday,3,Night,1,1
2024-05-06,1900-01-01 13:35:55,Completed,Auto,Sadar Bazar Gurgaon,Chanakyapuri,14.2,26.4,441.0,31.5,4.7,3.1,Uber Wallet,14.0,Monday,5,Afternoon,13,1
2024-05-18,1900-01-01 06:30:30,Completed,Premier Sedan,Lajpat Nagar,Rohini,12.4,21.6,788.0,4.26,4.2,4.5,UPI,184.97652582159625,Saturday,5,Morning,6,1
2024-10-06,1900-01-01 21:53:22,Completed,Auto,Indraprastha,Panipat,13.3,41.6,459.0,46.74,5.0,4.9,UPI,9.82028241335045,Sunday,10,Night,21,1
2024-10-10,1900-01-01 03:56:19,Completed,Go Sedan,Panchsheel Park,Yamuna Bank,4.7,42.5,473.0,48.35,4.7,3.8,Cash,9.782833505687694,Thursday,10,Night,3,1
2024-05-14,1900-01-01 06:39:13,Completed,Bike,Noida Sector 62,DLF City Court,14.5,19.8,503.0,49.87,4.3,4.7,Cash,10.086224182875476,Tuesday,5,Morning,6,1
2024-12-28,1900-01-01 15:23:53,Completed,Go Mini,Badarpur,Botanical Garden,5.4,18.2,586.0,22.67,4.2,4.2,UPI,25.84913983237759,Saturday,12,Afternoon,15,1
2024-05-29,1900-01-01 22:39:15,Completed,Go Mini,Preet Vihar,Cyber Hub,11.5,25.4,236.0,45.17,4.6,3.0,UPI,5.224706663714855,Wednesday,5,Night,22,1
2024-11-19,1900-01-01 17:42:35,Completed,Go Mini,Kadarpur,Maidan Garhi,11.6,28.4,73.0,23.07,4.6,4.2,UPI,3.164282618118769,Tuesday,11,Evening,17,1
2024-11-27,1900-01-01 08:10:57,Completed,Premier Sedan,Malviya Nagar,Nehru Place,3.1,44.8,355.0,4.08,4.7,3.1,Cash,87.00980392156863,Wednesday,11,Morning,8,1
2024-10-02,1900-01-01 02:51:56,Completed,Auto,Pitampura,Yamuna Bank,11.1,23.6,663.0,41.97,3.9,4.1,UPI,15.796997855611151,Wednesday,10,Night,2,1
2024-04-13,1900-01-01 18:30:55,Completed,Auto,Kalkaji,Sultanpur,2.6,39.6,886.0,38.82,4.2,4.3,UPI,22.82328696548171,Saturday,4,Evening,18,1
2024-12-29,1900-01-01 19:49:23,Completed,Auto,Anand Vihar ISBT,Hauz Khas,7.2,37.7,292.0,30.4,4.2,3.7,Cash,9.605263157894738,Sunday,12,Evening,19,1
2024-06-05,1900-01-01 10:39:57,Completed,Auto,Gurgaon Sector 29,Rajouri Garden,2.0,37.3,564.0,19.78,4.4,4.2,UPI,28.51365015166835,Wednesday,6,Morning,10,1
2024-05-26,1900-01-01 20:42:23,Completed,Go Mini,Hero Honda Chowk,Satguru Ram Singh Marg,11.3,39.8,619.0,47.2,4.2,4.3,Cash,13.114406779661016,Sunday,5,Evening,20,1
2024-10-03,1900-01-01 09:05:53,Completed,Go Mini,Khan Market,AIIMS,2.7,28.4,963.0,17.43,4.8,3.8,Uber Wallet,55.24956970740104,Thursday,10,Morning,9,1
2024-07-23,1900-01-01 01:52:02,Completed,Auto,Jahangirpuri,Rajiv Nagar,4.8,33.6,427.0,14.43,4.1,4.6,UPI,29.59112959112959,Tuesday,7,Night,1,1
2024-10-09,1900-01-01 02:44:58,Completed,Auto,Chhatarpur,Vatika Chowk,4.4,42.4,60.0,22.92,4.6,3.7,Cash,2.6178010471204187,Wednesday,10,Night,2,1
2024-11-06,1900-01-01 13:15:08,Completed,Bike,Dilshad Garden,Laxmi Nagar,8.0,29.0,697.0,32.15,3.2,3.9,Debit Card,21.6796267496112,Wednesday,11,Afternoon,13,1
2024-02-17,1900-01-01 11:09:37,Completed,Go Mini,Arjangarh,GTB Nagar,8.1,35.4,953.0,43.08,4.6,4.9,UPI,22.12163416898793,Saturday,2,Morning,11,1
2024-08-19,1900-01-01 16:35:23,Completed,Go Mini,Chirag Delhi,IGNOU Road,5.9,37.3,342.0,48.91,4.0,4.8,Cash,6.992435084849724,Monday,8,Afternoon,16,1
2024-08-19,1900-01-01 14:05:34,Completed,Go Mini,Civil Lines Gurgaon,Sarai Kale Khan,7.0,17.9,935.0,32.46,4.4,3.9,Uber Wallet,28.80468268638324,Monday,8,Afternoon,14,1
2024-05-13,1900-01-01 19:07:57,Completed,Auto,IGNOU Road,Tughlakabad,6.1,24.0,566.0,11.44,4.8,3.7,Debit Card,49.47552447552448,Monday,5,Evening,19,1
2024-02-28,1900-01-01 15:56:29,Completed,Bike,Sultanpur,Netaji Subhash Place,9.6,34.6,459.0,42.18,3.7,3.7,Credit Card,10.881934566145093,Wednesday,2,Afternoon,15,1
2024-06-10,1900-01-01 17:20:23,Completed,Go Mini,South Extension,Sultanpur,5.2,18.3,401.0,40.16,4.1,4.2,UPI,9.985059760956176,Monday,6,Evening,17,1
2024-07-13,1900-01-01 20:13:00,Completed,Uber XL,Tis Hazari,Noida Film City,4.7,34.8,509.0,4.01,4.3,4.9,Cash,126.93266832917706,Saturday,7,Evening,20,1
2024-01-16,1900-01-01 02:31:09,Completed,eBike,Basai Dhankot,Chirag Delhi,10.3,41.2,905.0,15.59,4.9,4.6,UPI,58.050032071840924,Tuesday,1,Night,2,1
2024-05-30,1900-01-01 16:19:02,Completed,Go Mini,GTB Nagar,Ghitorni,10.8,16.5,312.0,47.72,4.7,4.2,Cash,6.538139145012574,Thursday,5,Afternoon,16,1
2024-05-09,1900-01-01 09:16:04,Completed,Auto,Meerut,Gurgaon Railway Station,11.6,20.9,103.0,34.36,4.2,4.6,UPI,2.9976717112922002,Thursday,5,Morning,9,1
2024-02-04,1900-01-01 21:29:14,Completed,Bike,Mundka,Moolchand,7.4,16.0,425.0,11.93,4.2,4.3,Cash,35.62447611064543,Sunday,2,Night,21,1
2024-06-06,1900-01-01 17:48:55,Completed,Premier Sedan,Netaji Subhash Place,Mayur Vihar,11.3,44.8,309.0,42.82,4.3,4.7,UPI,7.216254086875292,Thursday,6,Evening,17,1
2024-08-23,1900-01-01 15:15:50,Completed,Auto,Netaji Subhash Place,Vatika Chowk,8.0,23.6,379.0,43.14,4.3,3.9,UPI,8.785350023180342,Friday,8,Afternoon,15,1
2024-09-16,1900-01-01 12:20:07,Completed,Go Mini,Green Park,Udyog Vihar Phase 4,9.6,39.8,623.0,40.59,4.3,3.8,UPI,15.348608031534859,Monday,9,Afternoon,12,1
2024-12-25,1900-01-01 18:07:10,Completed,Go Mini,Gwal Pahari,Pitampura,14.3,19.6,743.0,20.32,4.4,5.0,Cash,36.56496062992126,Wednesday,12,Evening,18,1
2024-07-25,1900-01-01 14:39:37,Completed,Premier Sedan,Cyber Hub,Narsinghpur,2.1,23.1,647.0,48.8,4.4,4.3,Uber Wallet,13.258196721311476,Thursday,7,Afternoon,14,1
2024-10-30,1900-01-01 03:42:37,Completed,Go Mini,Pataudi Chowk,Golf Course Road,7.3,30.1,1364.0,42.16,3.4,3.3,Cash,32.352941176470594,Wednesday,10,Night,3,1
2024-09-29,1900-01-01 19:08:22,Completed,Auto,Badshahpur,Vatika Chowk,3.6,24.8,890.0,47.98,3.6,4.7,UPI,18.54939558149229,Sunday,9,Evening,19,1
2024-12-24,1900-01-01 18:06:50,Completed,Go Sedan,Pragati Maidan,Tilak Nagar,5.1,44.0,162.0,46.78,3.8,3.2,Cash,3.463018383924754,Tuesday,12,Evening,18,1
2024-11-23,1900-01-01 14:38:02,Completed,Auto,Jor Bagh,Shivaji Park,14.6,42.3,242.0,27.68,4.3,4.5,Debit Card,8.742774566473988,Saturday,11,Afternoon,14,1
2024-02-22,1900-01-01 19:18:56,Completed,Premier Sedan,Sikanderpur,Karkarduma,2.9,44.7,342.0,27.62,4.6,4.5,UPI,12.382331643736423,Thursday,2,Evening,19,1
2024-01-11,1900-01-01 16:19:12,Completed,Go Mini,Maidan Garhi,Ghitorni Village,5.2,26.2,316.0,17.92,4.0,4.7,UPI,17.63392857142857,Thursday,1,Afternoon,16,1
2024-08-26,1900-01-01 21:41:12,Completed,Auto,New Colony,RK Puram,2.7,34.6,1286.0,30.53,4.5,4.2,Uber Wallet,42.12250245660007,Monday,8,Night,21,1
2024-03-06,1900-01-01 18:05:10,Completed,Bike,Manesar,Civil Lines Gurgaon,6.6,29.8,689.0,45.97,3.9,4.9,UPI,14.988035675440505,Wednesday,3,Evening,18,1
2024-04-24,1900-01-01 04:51:55,Completed,Premier Sedan,Kashmere Gate,Gwal Pahari,4.7,15.6,504.0,24.06,4.7,5.0,Uber Wallet,20.947630922693268,Wednesday,4,Night,4,1
2024-04-12,1900-01-01 09:09:48,Completed,Go Sedan,Jahangirpuri,Sultanpur,10.8,17.6,231.0,9.44,4.1,4.5,Uber Wallet,24.470338983050848,Friday,4,Morning,9,1
2024-12-28,1900-01-01 03:45:50,Completed,Premier Sedan,Mansarovar Park,IGNOU Road,15.0,29.1,824.0,24.98,4.4,4.2,UPI,32.98638911128903,Saturday,12,Night,3,1
2024-09-09,1900-01-01 21:25:37,Completed,Uber XL,Khan Market,Tilak Nagar,12.5,15.4,478.0,10.78,3.9,4.9,Uber Wallet,44.34137291280149,Monday,9,Night,21,1
2024-03-16,1900-01-01 14:26:34,Completed,Bike,Panipat,Jasola,6.9,29.7,432.0,40.59,4.4,4.3,Debit Card,10.643015521064301,Saturday,3,Afternoon,14,1
2024-04-30,1900-01-01 11:35:16,Completed,Bike,Saket,Rohini,6.6,19.1,606.0,5.75,4.2,4.6,UPI,105.3913043478261,Tuesday,4,Morning,11,1
2024-08-12,1900-01-01 16:59:05,Completed,Auto,Sultanpur,Bahadurgarh,7.5,18.1,328.0,42.66,3.4,4.9,UPI,7.688701359587436,Monday,8,Afternoon,16,1
2024-10-15,1900-01-01 11:25:04,Completed,Premier Sedan,Shastri Park,Rohini West,2.9,38.3,156.0,36.13,4.3,4.3,UPI,4.317741489067257,Tuesday,10,Morning,11,1
2024-03-06,1900-01-01 11:49:24,Completed,Go Sedan,Rithala,Noida Film City,9.4,36.3,105.0,44.08,4.7,4.9,Credit Card,2.382032667876588,Wednesday,3,Morning,11,1
2024-01-24,1900-01-01 10:32:59,Completed,Auto,Huda City Centre,Karkarduma,11.2,22.0,213.0,35.76,4.8,4.6,Debit Card,5.956375838926175,Wednesday,1,Morning,10,1
2024-08-29,1900-01-01 02:37:10,Completed,Bike,Kashmere Gate ISBT,Rajiv Chowk,11.2,19.6,620.0,45.0,4.6,3.1,Cash,13.777777777777779,Thursday,8,Night,2,1
2024-10-02,1900-01-01 23:59:15,Completed,Go Mini,South Extension,Vidhan Sabha,11.6,21.9,83.0,45.07,3.9,4.2,Credit Card,1.8415797648102952,Wednesday,10,Night,23,1
2024-12-30,1900-01-01 17:45:30,Completed,Bike,Ashok Vihar,Rohini,7.6,41.6,821.0,3.86,3.7,4.9,Uber Wallet,212.69430051813472,Monday,12,Evening,17,1
2024-01-27,1900-01-01 13:53:18,Completed,Premier Sedan,Pitampura,Delhi Gate,4.8,44.8,176.0,49.18,3.1,4.6,UPI,3.5786905246034975,Saturday,1,Afternoon,13,1
2024-08-23,1900-01-01 11:47:22,Completed,Auto,DLF City Court,Pitampura,8.3,18.7,82.0,14.49,4.6,4.2,UPI,5.659075224292615,Friday,8,Morning,11,1
2024-04-28,1900-01-01 01:17:51,Completed,Uber XL,Nehru Place,Rajiv Chowk,14.8,40.4,221.0,15.3,4.1,4.5,UPI,14.444444444444445,Sunday,4,Night,1,1
2024-06-05,1900-01-01 13:02:32,Completed,Bike,Sohna Road,IGNOU Road,14.1,30.2,901.0,15.53,4.4,4.6,Uber Wallet,58.016741790083714,Wednesday,6,Afternoon,13,1
2024-02-14,1900-01-01 14:46:37,Completed,Go Sedan,Saket A Block,Gurgaon Railway Station,4.8,24.7,1523.0,6.84,4.0,4.3,UPI,222.6608187134503,Wednesday,2,Afternoon,14,1
2024-01-19,1900-01-01 21:48:21,Completed,Premier Sedan,Yamuna Bank,Dilshad Garden,9.1,21.7,582.0,27.22,3.5,4.3,Cash,21.381337252020575,Friday,1,Night,21,1
2024-07-02,1900-01-01 15:09:07,Completed,Auto,AIIMS,Jasola,3.6,18.6,133.0,31.65,3.2,4.4,UPI,4.20221169036335,Tuesday,7,Afternoon,15,1
2024-02-27,1900-01-01 09:33:05,Completed,Auto,Green Park,Aya Nagar,6.8,21.0,508.0,38.25,3.2,5.0,Credit Card,13.281045751633988,Tuesday,2,Morning,9,1
2024-07-31,1900-01-01 22:13:15,Completed,Bike,Madipur,Chhatarpur,5.0,22.0,999.0,12.14,4.4,4.6,Uber Wallet,82.28995057660626,Wednesday,7,Night,22,1
2024-10-14,1900-01-01 23:39:15,Completed,Auto,Panchsheel Park,Janakpuri,11.0,25.8,713.0,9.76,4.3,4.1,UPI,73.05327868852459,Monday,10,Night,23,1
2024-12-23,1900-01-01 19:00:24,Completed,Premier Sedan,Mandi House,Sadar Bazar Gurgaon,14.3,35.2,96.0,10.63,4.7,4.5,UPI,9.031044214487299,Monday,12,Evening,19,1
2024-08-29,1900-01-01 19:47:03,Completed,Auto,Kanhaiya Nagar,Narsinghpur,11.4,36.8,595.0,15.32,4.6,5.0,UPI,38.838120104438644,Thursday,8,Evening,19,1
2024-03-22,1900-01-01 16:52:05,Completed,Auto,Ghitorni Village,Rajiv Nagar,12.2,20.5,256.0,8.76,4.5,5.0,Debit Card,29.223744292237445,Friday,3,Afternoon,16,1
2024-12-11,1900-01-01 10:17:35,Completed,Auto,Adarsh Nagar,Connaught Place,11.8,37.2,449.0,22.4,4.9,4.5,Uber Wallet,20.044642857142858,Wednesday,12,Morning,10,1
2024-02-03,1900-01-01 19:43:12,Completed,Premier Sedan,Pataudi Chowk,Greater Kailash,13.4,40.0,373.0,12.73,4.6,4.2,Cash,29.30086410054988,Saturday,2,Evening,19,1
2024-07-24,1900-01-01 06:09:08,Completed,Go Mini,Badshahpur,Preet Vihar,2.4,38.5,445.0,28.77,4.2,4.2,UPI,15.467500868960723,Wednesday,7,Morning,6,1
2024-10-19,1900-01-01 10:43:36,Completed,Premier Sedan,Mehrauli,Rithala,7.4,20.6,1563.0,8.86,4.7,4.6,Cash,176.41083521444696,Saturday,10,Morning,10,1
2024-05-15,1900-01-01 15:02:03,Completed,Go Sedan,Indirapuram,Botanical Garden,12.2,35.3,486.0,30.28,4.6,4.8,Debit Card,16.05019815059445,Wednesday,5,Afternoon,15,1
2024-06-20,1900-01-01 11:34:09,Completed,Premier Sedan,Noida Film City,Tilak Nagar,4.3,33.1,480.0,40.38,4.2,3.7,Cash,11.88707280832095,Thursday,6,Morning,11,1
2024-09-14,1900-01-01 10:19:51,Completed,Bike,Jahangirpuri,Uttam Nagar,11.1,26.5,162.0,45.56,3.6,4.3,Credit Card,3.555750658472344,Saturday,9,Morning,10,1
2024-04-18,1900-01-01 17:43:38,Completed,Bike,Udyog Vihar Phase 4,Vinobapuri,7.1,34.0,964.0,47.18,4.6,4.6,Debit Card,20.43238660449343,Thursday,4,Evening,17,1
2024-03-12,1900-01-01 18:26:42,Completed,Bike,Kherki Daula Toll,Mandi House,3.0,29.1,68.0,46.93,3.3,4.9,Cash,1.4489665459194545,Tuesday,3,Evening,18,1
2024-05-23,1900-01-01 19:10:04,Completed,Auto,Munirka,GTB Nagar,3.5,22.7,77.0,43.81,4.5,4.8,Uber Wallet,1.7575895914174846,Thursday,5,Evening,19,1
2024-12-21,1900-01-01 20:12:48,Completed,Auto,Pragati Maidan,Ashok Vihar,6.2,20.6,1596.0,38.53,4.6,4.5,Debit Card,41.42226836231508,Saturday,12,Evening,20,1
2024-07-24,1900-01-01 19:53:26,Completed,Bike,Chandni Chowk,Rohini West,9.9,26.6,983.0,33.61,3.7,4.6,Cash,29.2472478429039,Wednesday,7,Evening,19,1
2024-05-23,1900-01-01 00:27:47,Completed,Go Mini,Gurgaon Railway Station,Moti Nagar,3.0,29.4,68.0,24.62,5.0,3.7,Cash,2.761982128350934,Thursday,5,Night,0,1
2024-05-04,1900-01-01 22:00:18,Completed,Premier Sedan,Sikanderpur,Pulbangash,11.6,32.0,493.0,33.8,4.9,4.2,UPI,14.58579881656805,Saturday,5,Night,22,1
2024-12-18,1900-01-01 19:23:42,Completed,Auto,Sadar Bazar Gurgaon,Gurgaon Sector 56,3.2,44.4,745.0,32.09,4.6,4.3,Credit Card,23.21595512620754,Wednesday,12,Evening,19,1
2024-07-02,1900-01-01 11:48:21,Completed,Premier Sedan,Inderlok,Shastri Nagar,14.5,40.4,304.0,13.99,4.8,4.5,Uber Wallet,21.729807005003575,Tuesday,7,Morning,11,1
2024-11-29,1900-01-01 18:38:27,Completed,Auto,Delhi Gate,Subhash Chowk,9.0,17.1,402.0,14.13,4.6,4.1,UPI,28.450106157112526,Friday,11,Evening,18,1
2024-01-26,1900-01-01 16:22:14,Completed,Go Mini,Panipat,Palam Vihar,12.7,36.5,320.0,34.86,5.0,4.5,Cash,9.179575444635686,Friday,1,Afternoon,16,1
